0.41692	0.00959492	0
0.428209	0.0192928	0
0.432617	0.0934472	0
0.440767	0.028767	0
0.441851	0.00673128	0
0.357547	-0.00461666	0
0.460972	0.11507	0
0.422729	-0.00436882	0
0.414044	-0.00117213	0
0.432499	0.048641	0
0.470995	0.0373897	0
0.441045	0.0119269	0
0.377186	0.0747116	0
0.432446	0.0271142	0
0.48178	0.00808571	0
0.437339	0.0690593	0
0.454739	-0.00709264	0
0.480129	0.0165903	0
0.404945	0.0424864	0
0.411372	0.0714094	0
0.399834	0.135967	0
0.381824	0.0387387	0
0.467523	0.0397299	0
0.39624	0.048424	0
0.462133	0.0972834	0
0.391905	0.0883667	0
0.451526	0.0866878	0
0.431399	0.0685399	0
0.395813	0.0952499	0
0.426738	0.0521365	0
0.455374	0.0898739	0
0.367409	0.0656664	0
0.421754	0.0946472	0
0.458387	0.114282	0
0.440695	0.0616386	0
0.374294	0.156876	0
0.402399	0.0920135	0
0.38812	0.117683	0
0.448912	0.0703319	0
0.417027	0.147877	0
0.449774	0.072579	0
0.438646	0.18453	0
0.420813	0.114518	0
0.407716	0.0712924	0
0.435931	0.116464	0
0.424829	0.136629	0
0.402334	0.0935799	0
0.419491	0.087294	0
0.407318	0.140368	0
0.387747	0.106695	0
0.407189	0.120707	0
0.414928	0.143017	0
0.395322	0.12303	0
0.412265	0.123892	0
0.410136	0.149727	0
0.403279	0.161459	0
0.465541	0.173011	0
0.36717	0.167037	0
0.460363	0.24653	0
0.439894	0.14861	0
0.456343	0.138213	0
0.479921	0.148055	0
0.427658	0.211582	0
0.411492	0.146949	0
0.379419	0.151785	0
0.379555	0.187205	0
0.441303	0.177989	0
0.418432	0.150424	0
0.369061	0.191025	0
0.380139	0.205835	0
0.382801	0.189633	0
0.428496	0.257562	0
0.363915	0.178806	0
0.404305	0.177325	0
0.34911	0.198043	0
0.38278	0.204778	0
0.340594	0.205501	0
0.374413	0.225418	0
0.348365	0.195808	0
0.393912	0.209967	0
0.359024	0.185877	0
0.345259	0.244842	0
0.387137	0.234073	0
0.360887	0.219411	0
0.412876	0.209208	0
0.340195	0.267375	0
0.398583	0.184177	0
0.373379	0.231664	0
0.364907	0.258395	0
0.329515	0.251605	0
0.35349	0.200233	0
0.319815	0.233976	0
0.389221	0.272676	0
0.360849	0.250885	0
0.396477	0.259558	0
0.361157	0.298674	0
0.39865	0.242494	0
0.323646	0.238096	0
0.354629	0.320242	0
0.372348	0.256796	0
0.356058	0.266058	0
0.395734	0.262597	0
0.387136	0.262256	0
0.335937	0.298507	0
0.306646	0.261597	0
0.342544	0.238199	0
0.350397	0.216907	0
0.335218	0.267257	0
0.343169	0.289469	0
0.328856	0.257659	0
0.364956	0.273079	0
0.356816	0.274621	0
0.324142	0.317371	0
0.34658	0.307978	0
0.312941	0.256345	0
0.306068	0.272817	0
0.316988	0.29285	0
0.324887	0.298335	0
0.326774	0.311733	0
0.301427	0.303159	0
0.333432	0.316892	0
0.283772	0.322031	0
0.296432	0.253785	0
0.316435	0.316215	0
0.303422	0.278763	0
0.282519	0.398465	0
0.3281	0.344651	0
0.323419	0.355875	0
0.310733	0.303916	0
0.342698	0.323312	0
0.286587	0.328644	0
0.270865	0.392967	0
0.276639	0.367622	0
0.286303	0.333722	0
0.312382	0.36322	0
0.265548	0.301645	0
0.290912	0.3712	0
0.274435	0.303195	0
0.296321	0.332405	0
0.29416	0.375689	0
0.286346	0.293654	0
0.333761	0.332687	0
0.25667	0.315794	0
0.225518	0.308155	0
0.244454	0.383282	0
0.224704	0.338952	0
0.233303	0.361673	0
0.286409	0.361723	0
0.245522	0.357936	0
0.249991	0.331937	0
0.24929	0.368863	0
0.323105	0.292508	0
0.2334	0.374169	0
0.240685	0.365462	0
0.250224	0.372494	0
0.278794	0.374564	0
0.239355	0.355334	0
0.229108	0.328106	0
0.224644	0.405542	0
0.24957	0.397602	0
0.218088	0.408098	0
0.259249	0.329731	0
0.202292	0.37143	0
0.267194	0.380144	0
0.202945	0.387452	0
0.212234	0.406471	0
0.214382	0.333768	0
0.232183	0.389416	0
0.234597	0.368155	0
0.261861	0.368278	0
0.191239	0.394591	0
0.133937	0.370227	0
0.180521	0.394887	0
0.192165	0.383855	0
0.192749	0.388372	0
0.204772	0.36898	0
0.178142	0.370415	0
0.19154	0.412005	0
0.183037	0.378305	0
0.222031	0.451322	0
0.243665	0.360701	0
0.139568	0.429789	0
0.224112	0.375178	0
0.155726	0.371073	0
0.164774	0.455009	0
0.169192	0.412565	0
0.128063	0.371268	0
0.148107	0.393226	0
0.210154	0.385622	0
0.17761	0.450343	0
0.107692	0.343366	0
0.17476	0.433011	0
0.142045	0.402855	0
0.1368	0.414836	0
0.141983	0.438944	0
0.115487	0.380646	0
0.161672	0.426738	0
0.134916	0.400259	0
0.132282	0.413429	0
0.116025	0.442972	0
0.136933	0.396134	0
0.109242	0.464005	0
0.131614	0.41453	0
0.134094	0.441317	0
0.15922	0.447088	0
0.0868711	0.422112	0
0.0254155	0.371107	0
0.065898	0.428352	0
0.119566	0.462836	0
0.0849033	0.407014	0
0.114773	0.434865	0
0.0811254	0.448461	0
0.0741711	0.43277	0
0.12683	0.427884	0
0.126174	0.420797	0
0.104487	0.471434	0
0.0655767	0.402493	0
0.104894	0.451845	0
0.0756695	0.45928	0
0.10271	0.448373	0
0.0861482	0.442968	0
0.0836583	0.443194	0
0.122236	0.42134	0
0.0965119	0.434659	0
0.0647654	0.486756	0
0.10089	0.464057	0
0.0848986	0.428765	0
0.0696335	0.443607	0
0.0681621	0.43006	0
0.102839	0.425401	0
0.0706917	0.456318	0
0.113079	0.396997	0
0.0559564	0.433157	0
0.0739249	0.408713	0
0.0156241	0.437394	0
0.0872282	0.448448	0
0.0270879	0.439049	0
0.0618522	0.399915	0
0.0276848	0.464692	0
0.00214988	0.391942	0
0.010768	0.476857	0
0.0174609	0.400073	0
0.0389494	0.431099	0
0.0331314	0.456867	0
0.068404	0.449204	0
0.0101982	0.438606	0
0.0229008	0.466026	0
0.0318324	0.432412	0
-0.0078251	0.393075	0
-0.0340904	0.473585	0
0.0205017	0.425208	0
0.0171826	0.42549	0
-0.0119824	0.435009	0
-0.0157828	0.44821	0
-0.0278417	0.435311	0
-0.0518983	0.46423	0
0.00430067	0.446022	0
-0.00700046	0.435975	0
-0.00538504	0.451526	0
-0.0664294	0.461244	0
-0.0774584	0.426454	0
-0.0166525	0.424108	0
-0.0355247	0.440189	0
-0.0351869	0.419687	0
-0.0543366	0.434252	0
-0.0357967	0.418156	0
-0.034325	0.452729	0
-0.0369128	0.398041	0
-0.0813095	0.494902	0
-0.0387914	0.447231	0
-0.0170447	0.387274	0
-0.00921376	0.450154	0
-0.0748841	0.442922	0
-0.0831251	0.421912	0
-0.0596743	0.449185	0
-0.0459091	0.426051	0
-0.06305	0.422896	0
-0.0933246	0.448049	0
-0.0548402	0.416896	0
-0.100094	0.418798	0
-0.105263	0.453944	0
-0.0764725	0.4255	0
-0.0871561	0.420648	0
-0.0860582	0.435115	0
-0.133902	0.458358	0
-0.0697875	0.445657	0
-0.0957375	0.425658	0
-0.0980449	0.403016	0
-0.153412	0.45866	0
-0.0974358	0.438094	0
-0.129142	0.463512	0
-0.112263	0.502016	0
-0.102653	0.442867	0
-0.132951	0.427611	0
-0.0758392	0.334018	0
-0.111992	0.438449	0
-0.119596	0.418051	0
-0.0891306	0.433633	0
-0.137434	0.456781	0
-0.11327	0.478135	0
-0.125489	0.455727	0
-0.136652	0.446088	0
-0.137624	0.435299	0
-0.118473	0.424536	0
-0.165851	0.472805	0
-0.155346	0.413691	0
-0.155589	0.468198	0
-0.200047	0.427836	0
-0.0982013	0.390758	0
-0.176282	0.404796	0
-0.161809	0.453859	0
-0.155525	0.43847	0
-0.151194	0.382019	0
-0.179307	0.378652	0
-0.163365	0.408417	0
-0.137674	0.415808	0
-0.118629	0.397904	0
-0.168526	0.410595	0
-0.216173	0.431461	0
-0.185115	0.397764	0
-0.187105	0.381261	0
-0.174505	0.436965	0
-0.237669	0.369034	0
-0.240615	0.403861	0
-0.177387	0.42038	0
-0.153856	0.370473	0
-0.148578	0.364401	0
-0.221154	0.416506	0
-0.235114	0.41535	0
-0.2402	0.374948	0
-0.164082	0.394213	0
-0.223438	0.361575	0
-0.212981	0.421451	0
-0.236454	0.402401	0
-0.175733	0.374644	0
-0.210359	0.339843	0
-0.234067	0.428204	0
